#algo	query_id	nb_reads	query_length	accession	description	organism	percentIdentity	nb_hsps	queryOverlap	hitOverlap	evalue	score	tax_id	taxonomy	sequence
"BLASTX"	"SRR10518885_987"	"816"	"1755"	"XP_002285072"	"PREDICTED: DEAD-box ATP-dependent RNA helicase 56 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"73"	"100"	"0"	"825.083"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_3360"	"3681"	"1125"	"XP_010664782"	"PREDICTED: protein IQ-DOMAIN 32 isoform X2 [Vitis vinifera]"	"Vitis vinifera"	"99.0"	"1"	"80"	"38"	"0"	"559.296"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_3092"	"391"	"1168"	"ONM37143"	"beta tubulin6b [Zea mays]"	"Zea mays"	"100.0"	"1"	"72"	"94"	"0"	"593.578"	"4577"	"Eukaryota;;Poaceae;Zea;Zea mays"	""
"BLASTX"	"SRR10518885_2493"	"118"	"1275"	"XP_002278295"	"PREDICTED: N-acetyl-D-glucosamine kinase [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"69"	"83"	"0"	"567.385"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_1108"	"1511"	"1696"	"XP_010658540"	"PREDICTED: pumilio homolog 2 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"76"	"40"	"0"	"906.36"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_3060"	"318"	"1383"	"RVX13241"	"putative mediator of RNA polymerase II transcription subunit 26c [Vitis vinifera]"	"Vitis vinifera"	"99.0"	"3"	"89"	"100"	"6.6227169e-10"	"847.3967"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_1802"	"217"	"1441"	"XP_010646626"	"PREDICTED: G2/mitotic-specific cyclin-2 isoform X1 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"89"	"100"	"0"	"844.729"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_1202"	"498"	"1655"	"XP_002273722"	"PREDICTED: putative DUF21 domain-containing protein At3g13070, chloroplastic [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"100"	"82"	"0"	"937.176"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_3668"	"101"	"1078"	"XP_002278181"	"PREDICTED: ATP-citrate synthase beta chain protein 2 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"75"	"45"	"0"	"568.54"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_122"	"256"	"2933"	"XP_002281615"	"PREDICTED: myosin-15 [Vitis vinifera]"	"Vitis vinifera"	"99.6"	"1"	"96"	"62"	"0"	"1818.51"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_832"	"769"	"1839"	"XP_002285686"	"PREDICTED: transmembrane protein 45A-like [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"50"	"100"	"0"	"558.91"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_2915"	"359"	"1194"	"XP_019082154"	"PREDICTED: uncharacterized protein LOC100243857 isoform X1 [Vitis vinifera]"	"Vitis vinifera"	"99.7"	"1"	"83"	"67"	"0"	"691.804"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_3959"	"707"	"1038"	"NP_001267978"	"GEM-like 1 [Vitis vinifera]"	"Vitis vinifera"	"99.6"	"1"	"82"	"100"	"6.24293e-178"	"504.212"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_2767"	"387"	"1221"	"XP_002264128"	"PREDICTED: actin-related protein 8 [Vitis vinifera]"	"Vitis vinifera"	"99.8"	"1"	"99"	"85"	"0"	"843.573"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_3202"	"249"	"1152"	"XP_010656954"	"PREDICTED: serine/threonine-protein phosphatase 5 isoform X2 [Vitis vinifera]"	"Vitis vinifera"	"98.4"	"1"	"83"	"66"	"0"	"645.966"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_139"	"2718"	"2863"	"XP_002267463"	"PREDICTED: heat shock protein 90-5, chloroplastic [Vitis vinifera]"	"Vitis vinifera"	"99.7"	"1"	"83"	"100"	"0"	"1431.77"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_3627"	"218"	"1084"	"XP_010652926"	"PREDICTED: NAD-dependent protein deacylase SRT2 isoform X1 [Vitis vinifera]"	"Vitis vinifera"	"99.1"	"1"	"88"	"82"	"0"	"660.988"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_804"	"1343"	"1857"	"XP_010645294"	"PREDICTED: serine/threonine-protein kinase MHK [Vitis vinifera]"	"Vitis vinifera"	"97.0"	"1"	"70"	"100"	"0"	"856.284"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_3335"	"151"	"1130"	"XP_002285742"	"PREDICTED: protein FAM91A1 [Vitis vinifera]"	"Vitis vinifera"	"99.7"	"1"	"87"	"33"	"0"	"681.019"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_2345"	"340"	"1305"	"XP_010653106"	"PREDICTED: protein TIFY 6B isoform X2 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"83"	"94"	"0"	"701.819"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_1504"	"906"	"1536"	"XP_002270340"	"PREDICTED: nucleolin [Vitis vinifera]"	"Vitis vinifera"	"99.8"	"1"	"94"	"59"	"0"	"884.019"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_514"	"1625"	"2105"	"XP_002275928"	"PREDICTED: protein argonaute 4 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"100"	"77"	"0"	"1456.04"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_768"	"1504"	"1885"	"NP_001290013"	"probable starch synthase 4, chloroplastic/amyloplastic [Vitis vinifera]"	"Vitis vinifera"	"99.4"	"1"	"100"	"92"	"0"	"1298.88"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_3243"	"285"	"1144"	"XP_002274366"	"PREDICTED: ferredoxin--NADP reductase, leaf-type isozyme, chloroplastic [Vitis vinifera]"	"Vitis vinifera"	"99.1"	"2"	"88"	"93"	"5.23855e-17"	"700.2645"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_3973"	"300"	"1036"	"XP_002278150"	"PREDICTED: glutamyl-tRNA(Gln) amidotransferase subunit A, chloroplastic/mitochondrial [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"2"	"85"	"53"	"6.44115e-13"	"575.4595"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_162"	"3265"	"2773"	"XP_002276114"	"PREDICTED: leucine aminopeptidase 1 isoform X1 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"60"	"95"	"0"	"1093.57"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_985"	"504"	"2342"	"KAA8546700"	"hypothetical protein F0562_003069 [Nyssa sinensis]"	"Nyssa sinensis"	"72.3"	"3"	"91"	"95"	"8.55730327055333e-18"	"941.3851"	"561372"	"Eukaryota;;Nyssaceae;Nyssa;Nyssa sinensis"	""
"BLASTX"	"SRR10518885_2951"	"810"	"1189"	"XP_002276578"	"PREDICTED: trafficking protein particle complex subunit 1 [Vitis vinifera]"	"Vitis vinifera"	"99.4"	"1"	"43"	"100"	"2.99104e-118"	"350.517"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_1215"	"212"	"1649"	"RVW19987"	"hypothetical protein CK203_113423 [Vitis vinifera]"	"Vitis vinifera"	"99.3"	"1"	"49"	"78"	"0"	"551.592"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_4034"	"151"	"1028"	"XP_019075341"	"PREDICTED: oxysterol-binding protein-related protein 1D isoform X2 [Vitis vinifera]"	"Vitis vinifera"	"86.2"	"2"	"100"	"49"	"2.53929e-84"	"639.403"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_1087"	"2070"	"1706"	"RVW28971"	"Aromatic aminotransferase ISS1 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"69"	"100"	"0"	"815.068"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_1293"	"1909"	"1621"	"XP_002281818"	"PREDICTED: uncharacterized protein LOC100252587 [Vitis vinifera]"	"Vitis vinifera"	"99.7"	"1"	"64"	"92"	"0"	"647.892"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_652"	"3028"	"1978"	"XP_002263530"	"PREDICTED: oligopeptide transporter 4 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"96"	"85"	"0"	"1220.68"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_1769"	"294"	"1452"	"XP_002282891"	"PREDICTED: protein DEHYDRATION-INDUCED 19 homolog 3 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"45"	"100"	"3.03836e-137"	"404.06"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_2852"	"244"	"1205"	"XP_002268982"	"PREDICTED: isocitrate dehydrogenase [NADP] [Vitis vinifera]"	"Vitis vinifera"	"99.5"	"1"	"91"	"88"	"0"	"767.689"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_2036"	"693"	"1376"	"XP_002271925"	"PREDICTED: solute carrier family 35 member F1 isoform X1 [Vitis vinifera]"	"Vitis vinifera"	"99.4"	"1"	"78"	"100"	"0"	"717.613"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_1359"	"1180"	"1591"	"XP_002263226"	"PREDICTED: serine/threonine-protein kinase STY17 [Vitis vinifera]"	"Vitis vinifera"	"99.8"	"1"	"82"	"94"	"0"	"871.307"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_3955"	"320"	"1038"	"XP_002281808"	"PREDICTED: uncharacterized protein LOC100266471 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"74"	"86"	"1.21215e-179"	"509.22"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_3965"	"92"	"1037"	"XP_002284750"	"PREDICTED: calcium-dependent protein kinase 29 [Vitis vinifera]"	"Vitis vinifera"	"99.1"	"1"	"94"	"62"	"0"	"622.083"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_3653"	"267"	"1079"	"XP_002263264"	"PREDICTED: uncharacterized protein LOC100257013 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"100"	"30"	"0"	"715.301"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_3880"	"142"	"1049"	"CBI24093"	"unnamed protein product, partial [Vitis vinifera]"	"Vitis vinifera"	"99.7"	"1"	"100"	"60"	"0"	"591.267"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_431"	"1897"	"2191"	"XP_010656097"	"PREDICTED: oligouridylate-binding protein 1 isoform X1 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"53"	"92"	"0"	"748.814"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_1347"	"282"	"1597"	"XP_010658266"	"PREDICTED: dual specificity protein kinase CLK1 isoform X1 [Vitis vinifera]"	"Vitis vinifera"	"99.0"	"1"	"77"	"56"	"0"	"835.484"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_2011"	"745"	"1383"	"XP_002279721"	"PREDICTED: ATP-dependent zinc metalloprotease FTSH 7, chloroplastic [Vitis vinifera]"	"Vitis vinifera"	"99.8"	"1"	"100"	"56"	"0"	"890.952"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_609"	"1926"	"2021"	"XP_010653588"	"PREDICTED: uncharacterized protein LOC100263609 [Vitis vinifera]"	"Vitis vinifera"	"98.6"	"1"	"42"	"52"	"0"	"559.681"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_910"	"1031"	"1794"	"RVW91664"	"Luminal-binding protein 5 [Vitis vinifera]"	"Vitis vinifera"	"99.6"	"1"	"90"	"81"	"0"	"1056.2"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_2132"	"586"	"1354"	"XP_002282642"	"PREDICTED: uncharacterized protein LOC100243921 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"42"	"100"	"1.88214e-103"	"315.849"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_420"	"980"	"2204"	"XP_002275991"	"PREDICTED: uncharacterized protein LOC100241226 [Vitis vinifera]"	"Vitis vinifera"	"99.7"	"1"	"51"	"77"	"0"	"709.138"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_504"	"1119"	"2110"	"CBI38414"	"unnamed protein product, partial [Vitis vinifera]"	"Vitis vinifera"	"99.7"	"1"	"94"	"90"	"0"	"1014.99"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_4180"	"154"	"1007"	"XP_002277389"	"PREDICTED: DNA-(apurinic or apyrimidinic site) lyase [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"91"	"85"	"0"	"638.647"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_397"	"412"	"2241"	"XP_010662077"	"PREDICTED: alanine--tRNA ligase [Vitis vinifera]"	"Vitis vinifera"	"99.1"	"1"	"100"	"78"	"0"	"1507.27"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_413"	"2183"	"2211"	"CBI25301"	"unnamed protein product, partial [Vitis vinifera]"	"Vitis vinifera"	"98.2"	"1"	"96"	"62"	"0"	"1214.13"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_498"	"538"	"2114"	"XP_002276399"	"PREDICTED: ethylene-insensitive protein 2 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"96"	"51"	"0"	"1235.32"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_925"	"4156"	"1787"	"XP_002266390"	"PREDICTED: methylmalonate-semialdehyde dehydrogenase [acylating], mitochondrial [Vitis vinifera]"	"Vitis vinifera"	"99.8"	"1"	"90"	"100"	"0"	"1077.77"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_2766"	"406"	"1221"	"XP_002273758"	"PREDICTED: dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit isoform X3 [Vitis vinifera]"	"Vitis vinifera"	"99.5"	"1"	"93"	"87"	"0"	"776.163"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_1341"	"282"	"1600"	"XP_002277212"	"PREDICTED: SRSF protein kinase 1 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"80"	"96"	"0"	"860.522"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_1562"	"653"	"1521"	"XP_002272103"	"PREDICTED: protein GDAP2 homolog isoform X2 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"94"	"85"	"0"	"867.07"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_3923"	"140"	"1044"	"XP_002275179"	"PREDICTED: tobamovirus multiplication protein 3 [Vitis vinifera]"	"Vitis vinifera"	"99.7"	"1"	"83"	"100"	"0"	"549.28"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_2962"	"136"	"1186"	"XP_010654485"	"PREDICTED: midasin isoform X1 [Vitis vinifera]"	"Vitis vinifera"	"58.3"	"3"	"100"	"16"	"1.16405e-11"	"938.689"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_2210"	"446"	"1336"	"XP_010652823"	"PREDICTED: inositol-3-phosphate synthase [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"97"	"85"	"0"	"888.641"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_1945"	"162"	"1401"	"XP_010660505"	"PREDICTED: trihelix transcription factor GTL1 isoform X2 [Vitis vinifera]"	"Vitis vinifera"	"82.3"	"2"	"69"	"44"	"2.350395e-19"	"491.872"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_333"	"472"	"2325"	"XP_002285504"	"PREDICTED: eukaryotic translation initiation factor 4B2 [Vitis vinifera]"	"Vitis vinifera"	"98.8"	"1"	"62"	"93"	"0"	"835.099"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_2930"	"670"	"1192"	"XP_002281325"	"PREDICTED: peptide methionine sulfoxide reductase A1 [Vitis vinifera]"	"Vitis vinifera"	"99.2"	"1"	"64"	"100"	"9.74691e-162"	"464.151"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_161"	"1253"	"2777"	"XP_010663990"	"PREDICTED: epidermal growth factor receptor substrate 15 [Vitis vinifera]"	"Vitis vinifera"	"99.6"	"1"	"85"	"78"	"0"	"1406.73"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_4207"	"424"	"1004"	"RVX09162"	"Protein STAY-GREEN 1, chloroplastic [Vitis vinifera]"	"Vitis vinifera"	"99.3"	"1"	"80"	"99"	"0"	"520.005"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_512"	"2907"	"2105"	"XP_010649452"	"PREDICTED: phosphoinositide phosphatase SAC6 [Vitis vinifera]"	"Vitis vinifera"	"99.8"	"1"	"85"	"100"	"0"	"1197.96"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_2885"	"178"	"1200"	"XP_010652051"	"PREDICTED: peroxisome biogenesis protein 6 isoform X2 [Vitis vinifera]"	"Vitis vinifera"	"99.5"	"1"	"96"	"41"	"0"	"781.171"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_1825"	"204"	"1433"	"XP_010657243"	"PREDICTED: protein argonaute 16 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"100"	"53"	"0"	"999.194"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_3466"	"146"	"1108"	"RVW99973"	"putative serine/threonine-protein kinase [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"99"	"71"	"0"	"652.514"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_1307"	"2478"	"1614"	"XP_002270990"	"PREDICTED: pentatricopeptide repeat-containing protein At4g35850, mitochondrial [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"83"	"100"	"0"	"929.858"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_2141"	"107"	"1353"	"RVX15591"	"Ethylene-responsive transcription factor 6 [Vitis vinifera]"	"Vitis vinifera"	"98.5"	"1"	"75"	"100"	"0"	"625.165"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_451"	"676"	"2171"	"RVW36572"	"Arginine decarboxylase [Vitis vinifera]"	"Vitis vinifera"	"99.3"	"1"	"98"	"99"	"0"	"1367.44"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_1878"	"529"	"1418"	"XP_002273578"	"PREDICTED: cell wall integrity protein scw1 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"69"	"100"	"4.01248e-149"	"437.958"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_319"	"1332"	"2340"	"CAN70213"	"hypothetical protein VITISV_038741 [Vitis vinifera]"	"Vitis vinifera"	"99.0"	"2"	"87"	"90"	"1.71177e-105"	"1355.492"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_1031"	"3492"	"1739"	"XP_010659744"	"PREDICTED: S-adenosylmethionine synthase 4 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"68"	"100"	"0"	"778.089"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_2440"	"489"	"1287"	"RVW12962"	"Ubiquitin-like modifier-activating enzyme atg7 [Vitis vinifera]"	"Vitis vinifera"	"98.6"	"2"	"98"	"62"	"6.53e-06"	"859.7368"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_738"	"6562"	"1909"	"RVX15263"	"Mannan endo-1,4-beta-mannosidase 7 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"66"	"98"	"0"	"855.899"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_3958"	"146"	"1038"	"CAN76926"	"hypothetical protein VITISV_043993 [Vitis vinifera]"	"Vitis vinifera"	"99.7"	"1"	"93"	"42"	"0"	"675.626"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_2593"	"190"	"1253"	"XP_010650856"	"PREDICTED: protein SDA1 homolog isoform X1 [Vitis vinifera]"	"Vitis vinifera"	"99.7"	"1"	"95"	"52"	"0"	"763.837"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_56"	"1384"	"3523"	"XP_002283538"	"PREDICTED: T-complex protein 1 subunit epsilon [Vitis vinifera]"	"Vitis vinifera"	"99.3"	"1"	"46"	"100"	"0"	"1059.67"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_144"	"1050"	"2838"	"XP_002276092"	"PREDICTED: probable alpha-mannosidase At5g13980 isoform X3 [Vitis vinifera]"	"Vitis vinifera"	"99.6"	"1"	"100"	"92"	"0"	"1939.85"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_2701"	"269"	"1233"	"XP_002283576"	"PREDICTED: delta(14)-sterol reductase isoform X1 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"85"	"96"	"0"	"650.973"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_2912"	"528"	"1195"	"XP_002279922"	"PREDICTED: LIM domain-containing protein WLIM2b [Vitis vinifera]"	"Vitis vinifera"	"84.6"	"2"	"69"	"100"	"5.32405e-18"	"478.0041"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_840"	"464"	"1836"	"XP_010651713"	"PREDICTED: peptidyl-prolyl cis-trans isomerase CYP71 [Vitis vinifera]"	"Vitis vinifera"	"99.7"	"1"	"99"	"98"	"0"	"1224.15"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_3488"	"289"	"1104"	"XP_002263658"	"PREDICTED: ferredoxin--NADP reductase, root isozyme, chloroplastic [Vitis vinifera]"	"Vitis vinifera"	"99.3"	"1"	"82"	"80"	"0"	"629.017"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_1152"	"1951"	"2050"	"XP_002265511"	"PREDICTED: dynamin-related protein 1E [Vitis vinifera]"	"Vitis vinifera"	"99.5"	"2"	"84"	"93"	"7.0811e-74"	"1142.089"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_1363"	"1472"	"1589"	"RVW50699"	"FAM10 family protein [Vitis vinifera]"	"Vitis vinifera"	"88.3"	"3"	"63"	"85"	"3.29228666666667e-05"	"592.3948"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_3276"	"285"	"1140"	"XP_002285363"	"PREDICTED: protein RETICULATA-RELATED 4, chloroplastic [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"78"	"77"	"0"	"599.742"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_1914"	"1156"	"1408"	"XP_002271984"	"PREDICTED: diacylglycerol kinase 3 isoform X2 [Vitis vinifera]"	"Vitis vinifera"	"99.5"	"1"	"87"	"79"	"0"	"843.573"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_2596"	"455"	"1660"	"CBI31767"	"unnamed protein product, partial [Vitis vinifera]"	"Vitis vinifera"	"82.7"	"2"	"51"	"78"	"5.899e-07"	"473.7674"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_2629"	"538"	"1246"	"CBI15806"	"unnamed protein product, partial [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"68"	"97"	"4.66036e-174"	"497.664"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
