Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,Tumor,CenterName,Submission,Consent,RunHash,ReadHash,Cultivar
SRR10518972,11/24/19 17:44,11/23/19 11:25,69077992,10361698800,69077992,150,3666,,https://sra-download.ncbi.nlm.nih.gov/traces/sra33/SRR/010272/SRR10518972,SRX7203773,leaf_NG_1.3,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP231551,PRJNA591273,591273,SRS5708648,SAMN13376661,simple,29760,Vitis vinifera,leaf_NG_1.3,no,THE UNIVERSITY OF ADELAIDE,SRA1001401,public,9479AFC9437106E15F040B0C4B4592E4,9A51B662107AE6B81DF8E63C4A77C538,Shiraz
SRR10518973,11/24/19 17:44,11/23/19 10:52,25842945,3876441750,25842945,150,1368,,https://sra-download.ncbi.nlm.nih.gov/traces/sra28/SRR/010272/SRR10518973,SRX7203772,leaf_CG_3.2,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP231551,PRJNA591273,591273,SRS5708647,SAMN13376678,simple,29760,Vitis vinifera,leaf_CG_3.2,no,THE UNIVERSITY OF ADELAIDE,SRA1001401,public,5E55C8AEBCDAEDF021CDA5D9E3BD43FE,41067B7C6293BE06C3A3A5CBBC716EF4,Shiraz
SRR10518974,11/24/19 17:44,11/23/19 10:55,32300587,4845088050,32300587,150,1712,,https://sra-download.ncbi.nlm.nih.gov/traces/sra78/SRR/010272/SRR10518974,SRX7203771,leaf_CG_3.1,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP231551,PRJNA591273,591273,SRS5708646,SAMN13376677,simple,29760,Vitis vinifera,leaf_CG_3.1,no,THE UNIVERSITY OF ADELAIDE,SRA1001401,public,59DA3569691D2AA220F415449DFA8289,1FC82ED7F0BEA70449D83A011FBBBBF6,Shiraz
SRR10518975,11/24/19 17:44,11/23/19 10:52,24620876,3693131400,24620876,150,1239,,https://sra-download.ncbi.nlm.nih.gov/traces/sra59/SRR/010272/SRR10518975,SRX7203770,leaf_CG_2.3,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP231551,PRJNA591273,591273,SRS5708645,SAMN13376676,simple,29760,Vitis vinifera,leaf_CG_2.3,no,THE UNIVERSITY OF ADELAIDE,SRA1001401,public,9B24378AE11AB212FDA089C03F52DCFE,4ED3A3277AAF92986B13FD936C82F904,Shiraz
SRR10518976,11/24/19 17:44,11/23/19 11:00,45159304,6773895600,45159304,150,2263,,https://sra-download.ncbi.nlm.nih.gov/traces/sra68/SRR/010272/SRR10518976,SRX7203769,leaf_CG_2.2,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP231551,PRJNA591273,591273,SRS5708644,SAMN13376675,simple,29760,Vitis vinifera,leaf_CG_2.2,no,THE UNIVERSITY OF ADELAIDE,SRA1001401,public,8892CBEED0C50D8DE472C90E7C96D117,1AED571DC9F4E5DBFF468347051EFACE,Shiraz
SRR10518977,11/24/19 17:44,11/23/19 10:53,24938297,3740744550,24938297,150,1247,,https://sra-download.ncbi.nlm.nih.gov/traces/sra27/SRR/010272/SRR10518977,SRX7203768,leaf_CG_2.1,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP231551,PRJNA591273,591273,SRS5708643,SAMN13376674,simple,29760,Vitis vinifera,leaf_CG_2.1,no,THE UNIVERSITY OF ADELAIDE,SRA1001401,public,41B0386848378CC57AA1CED548A9DF95,A09BA7288030432A35402D09C870808B,Shiraz
SRR10518979,11/24/19 17:44,11/23/19 11:19,30230012,9069003600,30230012,300,3449,,https://sra-download.ncbi.nlm.nih.gov/traces/sra57/SRR/010272/SRR10518979,SRX7203766,berry_EV_3.3,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP231551,PRJNA591273,591273,SRS5708641,SAMN13376790,simple,29760,Vitis vinifera,berry_EV_3.3,no,THE UNIVERSITY OF ADELAIDE,SRA1001401,public,E1C1DDF6E7D58AA06435E7150B8394A7,6C1193410B2B566B65447B79991CA23D,Shiraz
SRR10518980,11/24/19 17:44,11/23/19 10:59,29424903,8827470900,29424903,300,3363,,https://sra-download.ncbi.nlm.nih.gov/traces/sra20/SRR/010272/SRR10518980,SRX7203765,berry_EV_3.2,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP231551,PRJNA591273,591273,SRS5708640,SAMN13376789,simple,29760,Vitis vinifera,berry_EV_3.2,no,THE UNIVERSITY OF ADELAIDE,SRA1001401,public,3A21DE1A6BDD8E0FF005B565FBD2DE73,D524EB8E835BB014100CB68FDD79AE89,Shiraz
SRR10518981,11/24/19 17:44,11/23/19 10:57,32317241,4847586150,32317241,150,1631,,https://sra-download.ncbi.nlm.nih.gov/traces/sra5/SRR/010272/SRR10518981,SRX7203764,leaf_CG_1.2,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP231551,PRJNA591273,591273,SRS5708639,SAMN13376672,simple,29760,Vitis vinifera,leaf_CG_1.2,no,THE UNIVERSITY OF ADELAIDE,SRA1001401,public,EFBCCA4E9BF1E99A497A26F8AA9150E7,7689B0F2E81EF43220E58F0B85A802A1,Shiraz
SRR10518982,11/24/19 17:44,11/23/19 10:58,29275025,8782507500,29275025,300,3349,,https://sra-download.ncbi.nlm.nih.gov/traces/sra24/SRR/010272/SRR10518982,SRX7203763,berry_EV_3.1,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP231551,PRJNA591273,591273,SRS5708638,SAMN13376788,simple,29760,Vitis vinifera,berry_EV_3.1,no,THE UNIVERSITY OF ADELAIDE,SRA1001401,public,5889767384959224AEF4B6053E47758B,536EE2D03A8903F5F2EB3C07497685AE,Shiraz
SRR10518983,11/24/19 17:44,11/23/19 10:59,26618179,7985453700,26618179,300,3053,,https://sra-download.ncbi.nlm.nih.gov/traces/sra13/SRR/010272/SRR10518983,SRX7203762,berry_EV_2.3,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP231551,PRJNA591273,591273,SRS5708637,SAMN13376787,simple,29760,Vitis vinifera,berry_EV_2.3,no,THE UNIVERSITY OF ADELAIDE,SRA1001401,public,0A4F846BCA5A4376200A1877D896407B,3FAE458156709DDBD787CC8FBD9F60A2,Shiraz
SRR10518984,11/24/19 17:44,11/23/19 11:06,25483750,7645125000,25483750,300,2933,,https://sra-download.ncbi.nlm.nih.gov/traces/sra68/SRR/010272/SRR10518984,SRX7203761,berry_EV_2.2,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP231551,PRJNA591273,591273,SRS5708636,SAMN13376786,simple,29760,Vitis vinifera,berry_EV_2.2,no,THE UNIVERSITY OF ADELAIDE,SRA1001401,public,8DC073B74F22BFE5779E62A5E1A49E44,5976021BB73583C8E6E7CBC0B114BFD1,Shiraz
SRR10518985,11/24/19 17:44,11/23/19 10:56,24920036,7476010800,24920036,300,2855,,https://sra-download.ncbi.nlm.nih.gov/traces/sra36/SRR/010272/SRR10518985,SRX7203760,berry_EV_2.1,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP231551,PRJNA591273,591273,SRS5708635,SAMN13376785,simple,29760,Vitis vinifera,berry_EV_2.1,no,THE UNIVERSITY OF ADELAIDE,SRA1001401,public,6FF6C6F50563FD3B973A091289D0636F,B2066E223BF398632C62AED7726A6118,Shiraz
SRR10518986,11/24/19 17:44,11/23/19 10:59,28934029,8680208700,28934029,300,3305,,https://sra-download.ncbi.nlm.nih.gov/traces/sra27/SRR/010272/SRR10518986,SRX7203759,berry_EV_1.3,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP231551,PRJNA591273,591273,SRS5708634,SAMN13376784,simple,29760,Vitis vinifera,berry_EV_1.3,no,THE UNIVERSITY OF ADELAIDE,SRA1001401,public,88C34F3A677F3EE3734BBCD7CC2425FF,F65F5722EC322610AB379E4C5BE178A2,Shiraz
SRR10518987,11/24/19 17:44,11/23/19 11:00,32117724,9635317200,32117724,300,3645,,https://sra-download.ncbi.nlm.nih.gov/traces/sra33/SRR/010272/SRR10518987,SRX7203758,berry_EV_1.2,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP231551,PRJNA591273,591273,SRS5708633,SAMN13376783,simple,29760,Vitis vinifera,berry_EV_1.2,no,THE UNIVERSITY OF ADELAIDE,SRA1001401,public,70BD6FE0748A811AE08992BC0305048C,C0899D1452CB92E2E7D4C02F1F71E768,Shiraz
SRR10518988,11/24/19 17:44,11/23/19 11:00,29403416,8821024800,29403416,300,3374,,https://sra-download.ncbi.nlm.nih.gov/traces/sra20/SRR/010272/SRR10518988,SRX7203757,berry_EV_1.1,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP231551,PRJNA591273,591273,SRS5708632,SAMN13376782,simple,29760,Vitis vinifera,berry_EV_1.1,no,THE UNIVERSITY OF ADELAIDE,SRA1001401,public,B44DD75616567A4E44AF8E5A836A8671,92E0E0395E9CDDABD39DC989F2772930,Shiraz
SRR10518989,11/24/19 17:44,11/23/19 11:11,30478213,9143463900,30478213,300,3481,,https://sra-download.ncbi.nlm.nih.gov/traces/sra13/SRR/010272/SRR10518989,SRX7203756,berry_WR_4.3,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP231551,PRJNA591273,591273,SRS5708631,SAMN13376781,simple,29760,Vitis vinifera,berry_WR_4.3,no,THE UNIVERSITY OF ADELAIDE,SRA1001401,public,7114DE291FEC6ED188E55D699057D072,DF08486748A4C7153CE1D89DF9D78797,Shiraz
SRR10518990,11/24/19 17:44,11/23/19 11:18,28014746,8404423800,28014746,300,3239,,https://sra-download.ncbi.nlm.nih.gov/traces/sra57/SRR/010272/SRR10518990,SRX7203755,berry_WR_4.2,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP231551,PRJNA591273,591273,SRS5708630,SAMN13376780,simple,29760,Vitis vinifera,berry_WR_4.2,no,THE UNIVERSITY OF ADELAIDE,SRA1001401,public,DABEA116AC15C72AE4431F21C3FA5692,62CCF55DC8A6654A586E6CB7AE74AD3A,Shiraz
SRR10518991,11/24/19 17:44,11/23/19 11:18,28940579,8682173700,28940579,300,3330,,https://sra-download.ncbi.nlm.nih.gov/traces/sra36/SRR/010272/SRR10518991,SRX7203754,berry_WR_4.1,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP231551,PRJNA591273,591273,SRS5708629,SAMN13376779,simple,29760,Vitis vinifera,berry_WR_4.1,no,THE UNIVERSITY OF ADELAIDE,SRA1001401,public,731DB076D2382B533E4EC0CA5FEADF69,D46FAB7BB4A75A9D0C8E76DF02492808,Shiraz
SRR10518992,11/24/19 17:44,11/23/19 10:56,31943837,4791575550,31943837,150,1597,,https://sra-download.ncbi.nlm.nih.gov/traces/sra36/SRR/010272/SRR10518992,SRX7203753,leaf_CG_1.1,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP231551,PRJNA591273,591273,SRS5708628,SAMN13376671,simple,29760,Vitis vinifera,leaf_CG_1.1,no,THE UNIVERSITY OF ADELAIDE,SRA1001401,public,AA6E8EB4699092C77D02038EBE8254AD,331C4475AC1577125CA6D6B552D96DEE,Shiraz
SRR10518993,11/24/19 17:44,11/23/19 11:12,32556252,9766875600,32556252,300,3759,,https://sra-download.ncbi.nlm.nih.gov/traces/sra13/SRR/010272/SRR10518993,SRX7203752,berry_WR_3.3,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP231551,PRJNA591273,591273,SRS5708627,SAMN13376778,simple,29760,Vitis vinifera,berry_WR_3.3,no,THE UNIVERSITY OF ADELAIDE,SRA1001401,public,CF256B07D935A3F9894DCBD980460554,3A802471EE5601203B8EB3E228C95B15,Shiraz
SRR10518994,11/24/19 17:44,11/23/19 11:06,26964650,8089395000,26964650,300,3119,,https://sra-download.ncbi.nlm.nih.gov/traces/sra33/SRR/010272/SRR10518994,SRX7203751,berry_WR_3.2,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP231551,PRJNA591273,591273,SRS5708626,SAMN13376777,simple,29760,Vitis vinifera,berry_WR_3.2,no,THE UNIVERSITY OF ADELAIDE,SRA1001401,public,1457FFB0102F4C75682561A883228604,6C6F995D7A5CCE3120D6D4203AD5ABAF,Shiraz
SRR10518995,11/24/19 17:44,11/23/19 11:01,32804067,9841220100,32804067,300,3774,,https://sra-download.ncbi.nlm.nih.gov/traces/sra78/SRR/010272/SRR10518995,SRX7203750,berry_WR_3.1,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP231551,PRJNA591273,591273,SRS5708625,SAMN13376776,simple,29760,Vitis vinifera,berry_WR_3.1,no,THE UNIVERSITY OF ADELAIDE,SRA1001401,public,B2A33A6BD91C047A2C493D57AE3CBCCE,A6CEADF7DAB297180F18240BBC10340E,Shiraz
SRR10518996,11/24/19 17:44,11/23/19 10:57,27026207,8107862100,27026207,300,3114,,https://sra-download.ncbi.nlm.nih.gov/traces/sra13/SRR/010272/SRR10518996,SRX7203749,berry_WR_2.3,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP231551,PRJNA591273,591273,SRS5708624,SAMN13376775,simple,29760,Vitis vinifera,berry_WR_2.3,no,THE UNIVERSITY OF ADELAIDE,SRA1001401,public,D31838B8359E0BFE2A2C4205AF3EB8CD,2136AC28FB4FB28D72CDF5C0ADA4CB7E,Shiraz
SRR10518997,11/24/19 17:44,11/23/19 11:20,33870439,10161131700,33870439,300,3925,,https://sra-download.ncbi.nlm.nih.gov/traces/sra78/SRR/010272/SRR10518997,SRX7203748,berry_WR_2.2,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP231551,PRJNA591273,591273,SRS5708623,SAMN13376774,simple,29760,Vitis vinifera,berry_WR_2.2,no,THE UNIVERSITY OF ADELAIDE,SRA1001401,public,06CE3F385003B469CA748AA3D0F3B96F,BD1AE0DDB8DE1F30D78318F1B4C85E0B,Shiraz
SRR10518998,11/24/19 17:44,11/23/19 11:15,26999700,8099910000,26999700,300,3141,,https://sra-download.ncbi.nlm.nih.gov/traces/sra20/SRR/010272/SRR10518998,SRX7203747,berry_WR_2.1,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP231551,PRJNA591273,591273,SRS5708622,SAMN13376773,simple,29760,Vitis vinifera,berry_WR_2.1,no,THE UNIVERSITY OF ADELAIDE,SRA1001401,public,E1C66D83139606F95E552805F4620A7B,1C485FC3CB8AED0432742D2E076FCD79,Shiraz
SRR10518999,11/24/19 17:44,11/23/19 11:04,32453799,9736139700,32453799,300,3738,,https://sra-download.ncbi.nlm.nih.gov/traces/sra13/SRR/010272/SRR10518999,SRX7203746,berry_WR_1.3,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP231551,PRJNA591273,591273,SRS5708621,SAMN13376772,simple,29760,Vitis vinifera,berry_WR_1.3,no,THE UNIVERSITY OF ADELAIDE,SRA1001401,public,067F07116136771934C92CD6A46A5E7D,4A075DB9FDE5B3F47BCDEA43298588D0,Shiraz
SRR10519000,11/24/19 17:44,11/23/19 11:10,28667884,8600365200,28667884,300,3299,,https://sra-download.ncbi.nlm.nih.gov/traces/sra33/SRR/010272/SRR10519000,SRX7203745,berry_WR_1.2,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP231551,PRJNA591273,591273,SRS5708620,SAMN13376771,simple,29760,Vitis vinifera,berry_WR_1.2,no,THE UNIVERSITY OF ADELAIDE,SRA1001401,public,5AD0122D03DA3A254A624AADFDE6C989,A3BC5467C0BCA83EE3FE3147F0A88C71,Shiraz
SRR10519001,11/24/19 17:44,11/23/19 11:00,28517729,8555318700,28517729,300,3313,,https://sra-download.ncbi.nlm.nih.gov/traces/sra13/SRR/010272/SRR10519001,SRX7203744,berry_WR_1.1,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP231551,PRJNA591273,591273,SRS5708619,SAMN13376770,simple,29760,Vitis vinifera,berry_WR_1.1,no,THE UNIVERSITY OF ADELAIDE,SRA1001401,public,D898EB70158C75940E4E09206B6AE89E,2E4B18712CDE29683984549E22A92268,Shiraz
SRR10519003,11/24/19 17:44,11/23/19 10:52,24377239,3656585850,24377239,150,1294,,https://sra-download.ncbi.nlm.nih.gov/traces/sra57/SRR/010272/SRR10519003,SRX7203742,leaf_NG_4.3,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP231551,PRJNA591273,591273,SRS5708617,SAMN13376670,simple,29760,Vitis vinifera,leaf_NG_4.3,no,THE UNIVERSITY OF ADELAIDE,SRA1001401,public,2732B7ECE94394D71556AE99920CA4C5,F760C098519AB86C64691F1EFFF520F9,Shiraz
SRR10519004,11/24/19 17:44,11/23/19 11:02,29086632,8725989600,29086632,300,3385,,https://sra-download.ncbi.nlm.nih.gov/traces/sra20/SRR/010272/SRR10519004,SRX7203741,berry_SG_3.2,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP231551,PRJNA591273,591273,SRS5708616,SAMN13376768,simple,29760,Vitis vinifera,berry_SG_3.2,no,THE UNIVERSITY OF ADELAIDE,SRA1001401,public,CC5626179AD4A9BBB884418C6C46C955,D5E14BE8A30D8566439FEE9C4D2262AB,Shiraz
SRR10519005,11/24/19 17:44,11/23/19 11:00,29125980,8737794000,29125980,300,3378,,https://sra-download.ncbi.nlm.nih.gov/traces/sra13/SRR/010272/SRR10519005,SRX7203740,berry_SG_3.1,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP231551,PRJNA591273,591273,SRS5708615,SAMN13376767,simple,29760,Vitis vinifera,berry_SG_3.1,no,THE UNIVERSITY OF ADELAIDE,SRA1001401,public,BF80EE48DEEC98182D4EAFC8A1CAA708,2E6D5B26A8B90C652AAED846BC8EEA90,Shiraz
SRR10519006,11/24/19 17:44,11/23/19 11:04,30196692,9059007600,30196692,300,3483,,https://sra-download.ncbi.nlm.nih.gov/traces/sra13/SRR/010272/SRR10519006,SRX7203739,berry_SG_2.3,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP231551,PRJNA591273,591273,SRS5708614,SAMN13376766,simple,29760,Vitis vinifera,berry_SG_2.3,no,THE UNIVERSITY OF ADELAIDE,SRA1001401,public,5B6E4D11B9078D032483381FC4F7BB83,E7B4A53EEE4919F92F96F6E38AAE4907,Shiraz
SRR10519007,11/24/19 17:44,11/23/19 10:59,27691976,8307592800,27691976,300,3214,,https://sra-download.ncbi.nlm.nih.gov/traces/sra36/SRR/010272/SRR10519007,SRX7203738,berry_SG_2.2,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP231551,PRJNA591273,591273,SRS5708613,SAMN13376765,simple,29760,Vitis vinifera,berry_SG_2.2,no,THE UNIVERSITY OF ADELAIDE,SRA1001401,public,4E346614F5D48AB0AFC4424615C47DA8,8240E5992A16EF0EEFC3E51C8AD4F2C5,Shiraz
SRR10519008,11/24/19 17:44,11/23/19 11:17,28294731,8488419300,28294731,300,3251,,https://sra-download.ncbi.nlm.nih.gov/traces/sra20/SRR/010272/SRR10519008,SRX7203737,berry_SG_2.1,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP231551,PRJNA591273,591273,SRS5708612,SAMN13376764,simple,29760,Vitis vinifera,berry_SG_2.1,no,THE UNIVERSITY OF ADELAIDE,SRA1001401,public,D47291F0A964CBA562B4C4D90B0CB557,CA09720F5CBC2995037E7EFD4DF361D6,Shiraz
SRR10519009,11/24/19 17:44,11/23/19 10:58,26108127,7832438100,26108127,300,3006,,https://sra-download.ncbi.nlm.nih.gov/traces/sra11/SRR/010272/SRR10519009,SRX7203736,berry_SG_1.3,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP231551,PRJNA591273,591273,SRS5708611,SAMN13376763,simple,29760,Vitis vinifera,berry_SG_1.3,no,THE UNIVERSITY OF ADELAIDE,SRA1001401,public,F844236029E8A75EF56FFBF39500D049,4D00069C14C9CFE187F3EB3A925E5574,Shiraz
SRR10519010,11/24/19 17:44,11/23/19 11:09,26375382,7912614600,26375382,300,3029,,https://sra-download.ncbi.nlm.nih.gov/traces/sra27/SRR/010272/SRR10519010,SRX7203735,berry_SG_1.2,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP231551,PRJNA591273,591273,SRS5708610,SAMN13376762,simple,29760,Vitis vinifera,berry_SG_1.2,no,THE UNIVERSITY OF ADELAIDE,SRA1001401,public,1643310B8D285DF96B57E32AB58F5ACA,BEAEA708EE8172A6F5D358DBB738CCE8,Shiraz
SRR10519011,11/24/19 17:44,11/23/19 11:02,30405057,9121517100,30405057,300,3504,,https://sra-download.ncbi.nlm.nih.gov/traces/sra57/SRR/010272/SRR10519011,SRX7203734,berry_SG_1.1,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP231551,PRJNA591273,591273,SRS5708609,SAMN13376761,simple,29760,Vitis vinifera,berry_SG_1.1,no,THE UNIVERSITY OF ADELAIDE,SRA1001401,public,6F2903A219A04559C7AD97E29DBAFBC8,E46542649126B03AE6A4C39817181115,Shiraz
SRR10519012,11/24/19 17:44,11/23/19 10:59,27877744,8363323200,27877744,300,3215,,https://sra-download.ncbi.nlm.nih.gov/traces/sra33/SRR/010272/SRR10519012,SRX7203733,berry_EE_4.3,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP231551,PRJNA591273,591273,SRS5708608,SAMN13376760,simple,29760,Vitis vinifera,berry_EE_4.3,no,THE UNIVERSITY OF ADELAIDE,SRA1001401,public,AFB47BC299CAC4258432C0838DB1215F,65343F7A3FF395E810A55575531CCD39,Shiraz
SRR10519013,11/24/19 17:44,11/23/19 11:16,26653835,7996150500,26653835,300,3102,,https://sra-download.ncbi.nlm.nih.gov/traces/sra68/SRR/010272/SRR10519013,SRX7203732,berry_EE_4.2,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP231551,PRJNA591273,591273,SRS5708607,SAMN13376759,simple,29760,Vitis vinifera,berry_EE_4.2,no,THE UNIVERSITY OF ADELAIDE,SRA1001401,public,1894B74AC2668F3C8DCE61994BDD351C,C7C1FEF071C4D95C09AAFF0FB128E3C8,Shiraz
SRR10519014,11/24/19 17:44,11/23/19 10:58,34157055,5123558250,34157055,150,1822,,https://sra-download.ncbi.nlm.nih.gov/traces/sra57/SRR/010272/SRR10519014,SRX7203731,leaf_NG_4.2,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP231551,PRJNA591273,591273,SRS5708606,SAMN13376669,simple,29760,Vitis vinifera,leaf_NG_4.2,no,THE UNIVERSITY OF ADELAIDE,SRA1001401,public,C0DB3D2C4BA4F4F8EE1AEBFC01ED04FF,F2080B1AAF5D6E7C76E0B15BA8C335F0,Shiraz
SRR10519015,11/24/19 17:44,11/23/19 10:57,30873125,4630968750,30873125,150,1668,,https://sra-download.ncbi.nlm.nih.gov/traces/sra20/SRR/010272/SRR10519015,SRX7203730,leaf_NG_1.2,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP231551,PRJNA591273,591273,SRS5708605,SAMN13376660,simple,29760,Vitis vinifera,leaf_NG_1.2,no,THE UNIVERSITY OF ADELAIDE,SRA1001401,public,2A12F8B8AE2ACED12658F1F9B6B20D57,1971F5698B0CD9B661AAAABE72BBB123,Shiraz
SRR10519016,11/24/19 17:44,11/23/19 11:00,36921557,5538233550,36921557,150,1980,,https://sra-download.ncbi.nlm.nih.gov/traces/sra24/SRR/010272/SRR10519016,SRX7203729,leaf_NG_1.1,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP231551,PRJNA591273,591273,SRS5708604,SAMN13376659,simple,29760,Vitis vinifera,leaf_NG_1.1,no,THE UNIVERSITY OF ADELAIDE,SRA1001401,public,9EC0AB3639BF0D28F42109554F594046,6326180B74046C1DD71F099C1A3283F4,Shiraz
SRR10753366,12/24/19 4:24,12/22/19 7:39,64148715,19244614500,64148715,300,7273,,https://sra-download.ncbi.nlm.nih.gov/traces/sra47/SRR/010501/SRR10753366,SRX7427946,A19,ncRNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP238481,PRJNA597115,597115,SRS5873879,SAMN13663769,simple,29760,Vitis vinifera,KY12_1,no,HENAN UNIVERSITY OF SCIENCE AND TECHNOLOGY,SRA1015458,public,5AF16928775176D048474D067109C78C,A879AC2F4B647780E7D81109035DF3DA,Kyoho
SRR10753367,12/24/19 4:10,12/22/19 7:20,61734757,18520427100,61734757,300,7057,,https://sra-download.ncbi.nlm.nih.gov/traces/sra47/SRR/010501/SRR10753367,SRX7427945,A17,ncRNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP238481,PRJNA597115,597115,SRS5873878,SAMN13663767,simple,29760,Vitis vinifera,KY11_1,no,HENAN UNIVERSITY OF SCIENCE AND TECHNOLOGY,SRA1015458,public,FC844D07195B66973A99962087ECFECE,376A9A4B65F9680884ACA695538AD3A0,Kyoho
